cl1,cl2,dist,new_size
1868,1908,0.000896746,2
1791,1914,0.00103471,2
823,1081,0.00117071,2
1715,1813,0.00198168,2
1702,1807,0.00211736,2
484,536,0.00213216,2
781,1063,0.00225682,2
793,961,0.00240498,2
1393,1488,0.00269541,2
267,377,0.00282532,2
504,667,0.00283618,2
69,236,0.0029611,2
1865,1917,0.00297324,2
606,644,0.00302379,2
251,363,0.00332376,2
2001,1833,0.00358742,3
1321,1388,0.00395222,2
989,1120,0.00397525,2
405,428,0.00398837,2
1684,1834,0.00413539,2
1202,1482,0.00419628,2
1262,1329,0.00432777,2
388,565,0.00435066,2
542,677,0.00450233,2
878,953,0.00451211,2
1209,1335,0.00467231,2
885,1022,0.0047424,2
184,263,0.0050076,2
249,269,0.00509553,2
386,774,0.00535081,2
1789,1838,0.00537514,2
1102,1180,0.0055088,2
1197,1293,0.00553978,2
1231,1569,0.00565969,2
1246,1397,0.0057554,2
2024,998,0.00632312,3
2002,1042,0.00648297,3
432,612,0.00672201,2
154,183,0.00673387,2
1462,1506,0.00674199,2
37,187,0.00674368,2
915,983,0.00695972,2
57,223,0.00705394,2
1349,1441,0.00719051,2
1387,1527,0.00731038,2
1287,1343,0.00731483,2
418,490,0.0073282,2
829,1126,0.00758647,2
1594,1837,0.00766163,2
1193,1310,0.00774871,2
101,382,0.00780509,2
2049,1350,0.0079564,3
619,745,0.00805145,2
1652,1904,0.0080546,2
1778,1949,0.00832754,2
407,741,0.00835018,2
549,691,0.00851728,2
981,1069,0.0085464,2
1215,1239,0.00882191,2
1404,1491,0.00899256,2
641,650,0.0090306,2
182,261,0.00907243,2
1622,2030,0.00909305,3
447,707,0.00923642,2
1605,1975,0.00935951,2
1301,1354,0.00937874,2
1027,1056,0.00939535,2
14,217,0.00954891,2
1784,1848,0.00960007,2
39,201,0.00977139,2
516,687,0.00977904,2
1802,1804,0.00980426,2
660,670,0.00992468,2
1237,1541,0.0101411,2
1592,2062,0.0101778,4
121,330,0.0102016,2
476,611,0.0102556,2
2074,1664,0.0104849,5
808,1071,0.0105067,2
1306,1489,0.0107891,2
1213,1518,0.0108417,2
410,456,0.0111595,2
1719,1879,0.0112393,2
541,555,0.0112817,2
2046,744,0.0112839,3
1628,1997,0.0113705,2
1274,1528,0.0114255,2
477,2070,0.0115747,3
13,76,0.0115925,2
412,663,0.0117231,2
2045,1511,0.0117522,3
436,595,0.0117626,2
244,2075,0.0119512,3
785,1068,0.0120106,2
1011,1012,0.0120318,2
5,189,0.0121177,2
509,768,0.0121707,2
1211,1519,0.0121708,2
190,373,0.0122336,2
422,673,0.0122366,2
27,2098,0.0122552,3
834,1157,0.0123967,2
1201,1222,0.0124515,2
627,733,0.0125471,2
1644,1979,0.0127121,2
75,141,0.0127438,2
803,1154,0.0128574,2
384,664,0.0128632,2
1613,1726,0.0129331,2
499,2060,0.0129792,3
165,329,0.0130286,2
1463,1561,0.0130729,2
61,332,0.0132672,2
1645,2071,0.0135182,3
1658,2012,0.013697,3
954,1001,0.0138924,2
55,334,0.0140247,2
1643,1895,0.0141414,2
1317,1347,0.0141744,2
1307,1509,0.0141755,2
2008,1566,0.0142067,3
1200,1495,0.0142906,2
451,753,0.0143463,2
1325,1461,0.0143723,2
2043,1548,0.0146394,3
2114,1673,0.0146648,4
1083,1167,0.0146691,2
1859,1935,0.0147002,2
1786,1911,0.0148164,2
441,2076,0.0148242,3
506,735,0.0148758,2
138,229,0.0148981,2
472,759,0.0150201,2
1772,1994,0.0151994,2
2089,448,0.0152842,3
866,894,0.0153415,2
778,974,0.0154181,2
2064,1845,0.0154191,3
2100,291,0.0155424,4
1244,1504,0.015595,2
1281,1290,0.015612,2
1824,1841,0.0156157,2
1188,1425,0.0156576,2
934,1113,0.0157237,2
830,1057,0.0157451,2
1052,2057,0.0157566,3
2078,1035,0.015782,3
1218,1405,0.015805,2
393,558,0.0158205,2
802,873,0.0158598,2
1192,2034,0.015893,3
398,732,0.0159061,2
1915,1944,0.0159445,2
34,93,0.0160006,2
395,704,0.0160526,2
1252,1486,0.0160712,2
220,254,0.0160913,2
429,674,0.0161325,2
789,1173,0.0161766,2
681,746,0.016189,2
358,366,0.0162232,2
321,380,0.0162357,2
2080,1339,0.0163569,3
896,1100,0.0163623,2
2065,1429,0.0164532,3
1453,1572,0.0165066,2
603,669,0.0166232,2
792,1149,0.0166519,2
295,319,0.0167652,2
1245,1263,0.0168416,2
1507,1543,0.0169302,2
812,870,0.017039,2
1736,1902,0.0170631,2
2028,328,0.0170815,3
1812,1842,0.0171412,2
2084,618,0.0171747,4
1844,1927,0.017183,2
502,653,0.0172149,2
2140,1573,0.0172337,3
1414,1508,0.0172654,2
1230,1266,0.0173318,2
1634,2004,0.0174174,3
640,647,0.0174894,2
1793,2133,0.0174933,3
1667,1958,0.01758,2
1024,1147,0.0176033,2
216,282,0.017614,2
1898,2184,0.0177491,3
208,361,0.0178959,2
1799,1950,0.0179531,2
415,439,0.0179543,2
626,751,0.0180414,2
1602,1856,0.0180896,2
705,717,0.0180915,2
442,571,0.0182021,2
1,294,0.0182055,2
2029,598,0.0182314,3
713,2132,0.0182484,3
2195,224,0.0182812,3
71,2186,0.0182946,3
1331,1503,0.0183486,2
649,654,0.0183952,2
1006,1118,0.0184372,2
2162,1513,0.0185061,4
246,256,0.0185114,2
1450,2121,0.0185497,3
2005,548,0.0187971,3
211,341,0.0188357,2
919,1018,0.0188763,2
1725,2085,0.0188768,3
796,2144,0.0188848,3
1615,1654,0.0189166,2
482,2148,0.0189433,3
1660,1922,0.0189991,2
2120,1523,0.0190264,4
1625,1760,0.0190866,2
2191,2103,0.0191824,4
1392,1547,0.0192239,2
2187,1840,0.0192315,4
777,1002,0.019238,2
102,148,0.019334,2
387,761,0.0193898,2
1706,1875,0.019473,2
426,2096,0.019486,3
1340,1348,0.0195349,2
786,907,0.0195384,2
58,235,0.0196457,2
132,231,0.0197285,2
2092,2138,0.0197952,7
936,996,0.0198103,2
470,766,0.019814,2
1243,1264,0.0199433,2
56,338,0.0199805,2
271,283,0.0200542,2
2225,946,0.0200582,3
813,2093,0.0201018,3
1189,1326,0.0201082,2
2082,1945,0.0201369,3
1191,1526,0.0201487,2
1728,1882,0.0202202,2
521,2107,0.0202814,3
852,2167,0.020308,3
1108,1123,0.020473,2
868,990,0.0204794,2
982,1037,0.0205432,2
2123,1427,0.0205661,3
2117,1963,0.0206089,3
959,1139,0.0206095,2
288,2168,0.0206846,3
1364,1390,0.0207031,2
1775,2048,0.0207117,3
464,505,0.0207142,2
125,308,0.0208349,2
18,169,0.020847,2
1223,1225,0.0209017,2
1752,1810,0.0211446,2
791,856,0.0212817,2
1595,1676,0.0213116,2
404,535,0.0213148,2
2143,2047,0.0213449,4
635,672,0.0213563,2
540,2260,0.0213675,3
8,73,0.0213813,2
2039,1520,0.0214307,3
1249,1342,0.021482,2
409,636,0.0215236,2
855,914,0.0215382,2
1737,1941,0.0215384,2
1468,1512,0.0215507,2
1869,1931,0.0215665,2
218,248,0.0215781,2
801,1112,0.0216502,2
65,359,0.0216554,2
41,2233,0.0217182,3
20,197,0.0217505,2
1214,1556,0.0217579,2
2231,1358,0.021779,3
2050,299,0.021794,3
616,2197,0.0218171,4
1742,1962,0.0218202,2
591,752,0.0218218,2
642,720,0.0218876,2
31,2173,0.0219306,4
423,734,0.0219531,2
908,1164,0.0220026,2
556,729,0.0220186,2
1637,1816,0.0220191,2
123,297,0.0220429,2
1858,1880,0.0220474,2
1403,1554,0.0221107,2
1627,1946,0.0221177,2
1801,2152,0.0221627,3
2271,822,0.0221947,3
1356,1437,0.0222145,2
191,2248,0.0223704,4
824,2145,0.022403,4
2088,2069,0.0224128,4
2255,1972,0.0224878,3
2208,1106,0.0225673,3
1604,1621,0.0226133,2
1008,1023,0.0226633,2
1203,2203,0.0227074,5
19,129,0.0227544,2
29,287,0.0227588,2
1730,1819,0.0227732,2
2095,2131,0.0227809,4
1039,2036,0.0229499,4
1640,2279,0.0229572,3
1208,1383,0.0229757,2
146,381,0.022981,2
1265,2073,0.0230919,3
479,562,0.0230965,2
787,1044,0.0231371,2
529,585,0.0231681,2
503,2280,0.0232995,3
221,324,0.0233122,2
1897,2237,0.0233778,4
888,1179,0.0233921,2
234,268,0.0234389,2
2178,1472,0.023559,4
394,679,0.0235597,2
163,228,0.0235721,2
1608,1888,0.0236844,2
2258,601,0.0236857,3
520,554,0.0236893,2
2007,2185,0.0238585,4
1195,1292,0.0238803,2
1286,1533,0.0239391,2
1302,1467,0.024066,2
1161,1162,0.0242556,2
991,1156,0.0243113,2
116,2220,0.0244402,3
2051,2118,0.0245661,5
17,118,0.0246398,2
2135,1032,0.0246555,3
2017,2126,0.024689,4
1779,1787,0.0247336,2
2320,688,0.0247559,3
1759,1817,0.0247589,2
198,243,0.0248247,2
941,1049,0.0248293,2
194,232,0.0248751,2
355,376,0.0249778,2
117,322,0.0250922,2
889,899,0.0251542,2
1693,1899,0.025198,2
1648,1863,0.025349,2
167,213,0.025386,2
799,1114,0.0253873,2
2327,1440,0.0254657,3
1241,2179,0.0254947,3
155,2110,0.0255053,3
916,1079,0.0255544,2
1448,1477,0.0255888,2
2313,596,0.0256404,3
2310,2268,0.0256668,5
313,339,0.0256761,2
2336,1998,0.0256927,3
1656,2003,0.0257341,3
1101,1135,0.0257881,2
1798,1866,0.0258268,2
2164,2090,0.0259115,6
1330,2249,0.0259346,3
879,905,0.0260148,2
853,1046,0.0260726,2
2325,2329,0.0260837,6
1361,1474,0.0261021,2
2301,1373,0.0261058,6
910,923,0.0261177,2
2245,1536,0.0261201,4
179,337,0.026145,2
2180,1395,0.0261777,3
1469,1538,0.0261796,2
2254,1332,0.0262229,3
1655,2288,0.0262903,3
1619,1701,0.0262905,2
1590,1770,0.0262913,2
2356,2009,0.0262991,4
2136,2234,0.0263452,5
272,2342,0.026355,3
1593,1835,0.0264002,2
973,1158,0.0264254,2
1704,1991,0.0265116,2
821,890,0.0265244,2
266,317,0.0266565,2
397,662,0.0266716,2
1236,1555,0.0267562,2
1187,1304,0.0267802,2
2283,463,0.0268575,3
2328,1479,0.02693,3
1148,2365,0.0269434,7
1525,1553,0.0269443,2
1559,1583,0.0269472,2
434,2182,0.0269527,3
36,2282,0.0269707,5
2330,1029,0.0270056,3
2253,83,0.0270066,3
2247,2106,0.0270219,4
2312,1181,0.0270234,3
1365,1369,0.0270398,2
1374,1419,0.0270722,2
1494,2214,0.0271273,5
1765,1864,0.0271461,2
1185,1549,0.0271572,2
1282,1416,0.0271902,2
891,1014,0.0272069,2
273,348,0.0272214,2
869,944,0.0272413,2
2360,2172,0.027284,4
2113,1849,0.0273133,4
1258,2391,0.0273159,3
1596,1968,0.0273846,2
2153,172,0.0274074,3
1876,1877,0.0274148,2
1716,1828,0.0274532,2
168,2199,0.0274785,4
1316,1378,0.0275271,2
401,587,0.0275433,2
48,124,0.0275475,2
784,1033,0.027557,2
4,30,0.0275765,2
2042,115,0.0275881,3
1270,2165,0.0276016,3
77,270,0.0276065,2
1696,1867,0.0276294,2
1004,2306,0.0276519,5
494,2013,0.0277864,3
400,532,0.0278081,2
1439,2355,0.0278267,6
570,686,0.0278323,2
2215,1785,0.0278389,3
1382,1411,0.0278591,2
43,367,0.027923,2
1717,1874,0.0279366,2
497,680,0.0279631,2
2019,1795,0.028042,3
1663,1756,0.02805,2
2119,1481,0.0280754,3
2380,1722,0.0281153,3
2063,531,0.0281992,3
913,925,0.0282555,2
2181,1689,0.0282957,4
2015,2137,0.0283375,6
437,594,0.028379,2
2256,2395,0.0284502,5
2101,1036,0.0285225,3
2378,2390,0.0285504,12
1649,1692,0.0285736,2
1697,1970,0.0285862,2
54,104,0.0286113,2
2441,1822,0.0288298,5
1232,1499,0.0288383,2
2373,1445,0.0288779,4
2177,537,0.0289079,3
2403,1385,0.0289223,3
2276,2111,0.0289523,5
368,371,0.0291319,2
0,2270,0.0291807,3
2077,1916,0.0292497,6
2408,2269,0.0292514,6
1206,1415,0.0292963,2
2450,1890,0.0293375,6
162,2204,0.0294053,3
133,303,0.0294858,2
883,884,0.029491,2
1311,1370,0.0295724,2
177,289,0.0296938,2
2444,2300,0.0297098,7
134,2343,0.0297422,3
2305,370,0.0297733,5
2241,1026,0.0297851,4
1422,1568,0.0297882,2
967,1151,0.0298193,2
2205,1224,0.0298596,4
1718,1734,0.0298791,2
106,205,0.0299659,2
2038,2457,0.0299843,5
947,2202,0.0299987,3
2398,1119,0.0300315,4
1323,1351,0.0300465,2
1850,1964,0.0300912,2
817,1163,0.0301103,2
1738,1800,0.0301513,2
2303,327,0.0302721,3
2383,951,0.030283,3
2400,2366,0.0303002,4
893,2242,0.0303175,3
496,2194,0.0304444,3
1005,1110,0.0304498,2
1240,2086,0.0304698,3
2341,2347,0.0304789,4
1900,1982,0.0304828,2
864,1165,0.0305233,2
1636,2474,0.0305671,3
457,471,0.0306517,2
1777,1893,0.030681,2
1743,1930,0.03072,2
827,2467,0.030755,8
2021,1391,0.0307857,3
2446,2094,0.0308565,14
814,886,0.0308569,2
2453,703,0.0308725,4
2311,2281,0.0309138,4
2479,1375,0.0309322,3
857,1127,0.0309488,2
1611,1727,0.0309506,2
547,574,0.0309591,2
2294,2462,0.0310162,7
1256,1483,0.0310445,2
1873,1932,0.0310667,2
1796,1853,0.0311295,2
1233,1261,0.0311313,2
2296,2423,0.0311341,6
795,1087,0.0311559,2
665,748,0.0312246,2
2308,1399,0.0312616,3
1597,1860,0.0313238,2
1603,2374,0.031379,4
142,2207,0.0313947,3
2322,2000,0.0313989,4
2334,972,0.0314239,4
1711,2218,0.0314348,5
1465,1562,0.0314527,2
475,2443,0.0314747,3
461,621,0.0315689,2
1661,1680,0.0315787,2
2010,712,0.0316766,3
528,2193,0.031683,3
1762,1780,0.0316968,2
