cl1,cl2,dist,new_size
1878,1932,0.00235637,2
542,804,0.00271803,2
180,371,0.00350336,2
292,419,0.00364171,2
1766,1809,0.00365651,2
99,283,0.00434556,2
141,188,0.00466675,2
279,2003,0.00493662,3
1369,1508,0.00514095,2
514,584,0.00520229,2
329,347,0.00521157,2
1346,1573,0.00535061,2
1693,1853,0.00535758,2
35,110,0.00544769,2
1689,1816,0.00553507,2
301,361,0.00554607,2
1325,1360,0.00562587,2
881,1122,0.00563281,2
1288,1433,0.00605695,2
1235,1483,0.00618456,2
579,668,0.00640112,2
1380,1462,0.00645232,2
1216,1497,0.00660827,2
1702,1781,0.00682787,2
1274,1408,0.00688472,2
918,1017,0.00729973,2
535,677,0.00733196,2
917,1155,0.00745148,2
1481,1485,0.00783027,2
1843,1968,0.00814687,2
717,773,0.00828141,2
866,993,0.00831239,2
231,304,0.00834247,2
623,713,0.00853734,2
1009,1010,0.00872844,2
704,735,0.0087557,2
1715,1769,0.00878614,2
404,417,0.00886794,2
128,362,0.00907472,2
76,119,0.00909154,2
845,856,0.00919588,2
854,967,0.00921895,2
480,625,0.00924606,2
817,1068,0.00928969,2
607,732,0.00935833,2
926,1090,0.0094324,2
1164,1202,0.00968705,2
300,321,0.00975706,2
878,1127,0.00977681,2
1639,1672,0.00980057,2
1762,1907,0.00987841,2
884,1145,0.00993818,2
360,390,0.0100023,2
630,806,0.010242,2
825,1048,0.0103118,2
927,1033,0.0103537,2
1496,2008,0.0104146,3
973,1134,0.0104327,2
98,324,0.0104495,2
6,156,0.0105033,2
282,315,0.0105187,2
1413,1475,0.0105558,2
1335,1488,0.0107334,2
994,999,0.0108166,2
236,302,0.0108686,2
179,381,0.0109074,2
531,532,0.0109285,2
1455,1553,0.0109577,2
996,2041,0.0110584,3
196,291,0.0110709,2
446,778,0.0111238,2
1545,1610,0.0111399,2
1692,1999,0.0111673,2
504,650,0.0111891,2
1295,1435,0.0111929,2
326,411,0.0113503,2
1640,1673,0.0114489,2
1230,1296,0.01152,2
696,740,0.0115397,2
1870,1911,0.011615,2
853,979,0.0116452,2
14,68,0.0116453,2
548,636,0.0116569,2
133,193,0.0116622,2
1265,1465,0.0117737,2
474,770,0.011806,2
38,117,0.0118267,2
109,274,0.0118829,2
336,386,0.0119009,2
947,1158,0.0120189,2
657,2042,0.0121022,3
1518,2018,0.0121961,3
1035,1095,0.0122779,2
27,319,0.0125469,2
23,165,0.0125775,2
1737,2076,0.0126248,3
469,482,0.0126679,2
937,1141,0.0126796,2
1705,1873,0.0127853,2
511,2085,0.0127865,3
1287,1460,0.0128255,2
859,934,0.0128786,2
1391,1558,0.0129567,2
152,341,0.0130106,2
476,614,0.0130743,2
666,781,0.013085,2
539,716,0.0131044,2
405,2094,0.013156,3
492,563,0.0132348,2
1716,1903,0.0135528,2
679,2001,0.0135912,3
245,414,0.01363,2
969,1184,0.0136664,2
1212,1556,0.013819,2
1463,2011,0.0138238,3
25,243,0.013836,2
1793,1869,0.0138623,2
1128,1157,0.0138711,2
536,746,0.0139126,2
210,2065,0.0139597,3
852,960,0.0141007,2
1058,1172,0.0141146,2
1248,1356,0.0141206,2
1348,1552,0.0141274,2
54,338,0.0141666,2
1266,1386,0.0141927,2
1865,1964,0.0141928,2
1679,1741,0.0142465,2
863,977,0.0143064,2
731,799,0.014417,2
62,177,0.0144287,2
510,2070,0.0144784,3
556,729,0.0145201,2
1280,1306,0.0145402,2
1226,1286,0.0146212,2
1739,1969,0.0146921,2
1572,1584,0.0147165,2
1210,1618,0.014719,2
157,2093,0.0148379,3
904,1175,0.014854,2
1240,1305,0.0149518,2
443,503,0.0149899,2
479,487,0.015033,2
1704,1751,0.0150517,2
1842,1928,0.0150691,2
1652,2109,0.0151595,3
1336,1539,0.0151723,2
1344,2114,0.0152211,4
427,2020,0.0152586,3
185,237,0.0153231,2
941,1084,0.0153922,2
1826,2116,0.0154756,3
26,114,0.0155472,2
290,306,0.0156376,2
2029,2098,0.0156714,4
275,2059,0.0157119,3
1302,1385,0.0157432,2
1368,1431,0.0157505,2
9,216,0.0157938,2
1828,2049,0.0158499,3
990,1126,0.0158776,2
431,642,0.0159625,2
212,257,0.016078,2
1339,2024,0.0160984,3
154,2006,0.0161886,3
1407,1580,0.0161906,2
1064,1170,0.0162498,2
519,561,0.0162553,2
1650,1717,0.0162736,2
2075,2155,0.0162783,5
1579,1599,0.0163824,2
2079,2151,0.0163936,5
32,349,0.0164164,2
1829,2095,0.0164901,4
194,287,0.0166109,2
1801,1894,0.0166217,2
844,1088,0.0167214,2
490,543,0.0167407,2
565,752,0.0167933,2
140,266,0.0167953,2
1506,2156,0.0168072,3
1915,1925,0.0168084,2
1906,1908,0.0168553,2
616,632,0.01692,2
1332,2170,0.0170077,3
