cl1,cl2,dist,new_size
125,127,0.0113296,2
472,491,0.0155297,2
184,326,0.0160494,2
331,336,0.0180289,2
367,372,0.0183976,2
131,137,0.0192068,2
467,487,0.0199079,2
84,94,0.0211854,2
322,324,0.0236671,2
59,66,0.0240567,2
200,205,0.0245959,2
280,292,0.024992,2
459,482,0.0272011,2
97,494,0.0302809,2
122,144,0.0309257,2
481,489,0.0315727,2
83,477,0.0327498,2
13,21,0.0327503,2
397,428,0.0333119,2
259,273,0.0340343,2
29,50,0.0341298,2
373,393,0.0345329,2
384,388,0.034853,2
19,46,0.0350582,2
447,501,0.0362207,3
315,317,0.0369282,2
165,170,0.0393554,2
79,475,0.040604,2
450,479,0.0409104,2
23,26,0.041238,2
512,516,0.0413902,4
180,187,0.042111,2
11,17,0.0424912,2
319,325,0.0431466,2
177,178,0.0431934,2
234,246,0.0446957,2
271,298,0.0446996,2
469,473,0.0453885,2
69,90,0.045517,2
118,146,0.047079,2
466,471,0.047575,2
139,161,0.0480818,2
411,419,0.048268,2
370,521,0.0492484,3
119,157,0.0505027,2
309,330,0.0507693,2
350,378,0.0514568,2
490,509,0.0517687,3
71,87,0.0531419,2
77,515,0.0536751,3
32,33,0.0538393,2
220,244,0.0544486,2
140,505,0.0550968,3
3,42,0.0552539,2
359,376,0.0553064,2
404,412,0.0554607,2
92,113,0.0558229,2
73,91,0.0560953,2
311,329,0.0567231,2
407,430,0.0568384,2
141,149,0.0571993,2
98,485,0.0573321,2
15,28,0.0575737,2
74,197,0.058081,2
65,115,0.0583075,2
5,532,0.0584696,3
297,302,0.0586787,2
402,445,0.0599988,2
448,461,0.0600475,2
82,561,0.0613565,3
72,80,0.0629523,2
109,484,0.0642335,2
524,540,0.0660298,5
155,164,0.0664258,2
4,25,0.066646,2
510,531,0.0669363,4
377,392,0.0677494,2
444,542,0.0678895,3
355,543,0.0683685,4
114,527,0.0685248,3
264,288,0.0695533,2
348,361,0.0696966,2
236,251,0.0700086,2
363,386,0.0708566,2
117,136,0.0714671,2
464,478,0.0719008,2
110,451,0.0726478,2
260,269,0.0736643,2
214,218,0.0738876,2
176,199,0.074082,2
406,416,0.0748242,2
468,498,0.0750506,2
254,299,0.0751421,2
47,562,0.0754225,3
275,285,0.0754271,2
132,147,0.0755155,2
375,380,0.0775134,2
18,529,0.0780591,3
414,426,0.0783841,2
222,252,0.078766,2
463,480,0.0787893,2
400,401,0.0795202,2
85,460,0.079645,2
52,550,0.0798063,3
369,383,0.080514,2
346,533,0.0808227,3
135,544,0.0820174,3
210,253,0.0828476,2
78,108,0.0837498,2
283,592,0.0840839,3
313,338,0.084104,2
86,111,0.0854926,2
24,35,0.0855487,2
334,335,0.0859327,2
105,538,0.0861719,3
36,45,0.0863179,2
396,413,0.0864423,2
151,158,0.0866894,2
100,507,0.0868845,3
226,535,0.0871748,3
60,99,0.0874524,2
88,570,0.0877877,3
415,434,0.0879364,2
289,293,0.0883438,2
8,30,0.0884688,2
153,156,0.089507,2
6,10,0.0904899,2
307,525,0.0906901,3
513,528,0.0909283,4
2,38,0.0913881,2
64,579,0.0919771,4
357,365,0.0920523,2
347,381,0.0923723,2
449,499,0.0926734,2
496,549,0.0926772,4
291,511,0.0939803,3
56,95,0.0942522,2
160,500,0.0949504,3
261,263,0.0955951,2
337,339,0.0956313,2
398,431,0.0961915,2
443,567,0.0967464,3
48,565,0.0970436,4
14,523,0.0971214,3
163,539,0.0974843,3
223,224,0.0984275,2
7,517,0.098604,3
162,526,0.0988166,3
96,112,0.0992917,2
284,300,0.100022,2
452,488,0.100364,2
191,202,0.100657,2
0,12,0.100894,2
53,597,0.101287,4
366,395,0.101386,2
181,203,0.101771,2
547,572,0.101818,8
321,545,0.102107,3
54,553,0.102191,3
258,287,0.102374,2
574,643,0.102953,5
241,242,0.104097,2
257,566,0.104828,3
465,497,0.106632,2
308,503,0.107339,3
286,649,0.108005,3
563,655,0.108097,4
228,235,0.109258,2
16,22,0.11063,2
345,605,0.110811,4
387,522,0.111779,3
68,70,0.111789,2
121,606,0.111876,4
215,217,0.111922,2
145,584,0.113027,3
20,520,0.116095,3
351,391,0.11728,2
278,282,0.118089,2
225,237,0.118117,2
382,546,0.118644,3
418,577,0.118818,4
207,575,0.119185,5
101,568,0.11959,3
410,421,0.119826,2
571,585,0.120194,4
457,636,0.120958,3
107,548,0.121663,3
182,209,0.121963,2
474,600,0.121992,3
262,609,0.122136,4
557,633,0.124428,4
227,248,0.125221,2
123,617,0.12579,3
554,632,0.125841,4
58,648,0.126525,3
399,601,0.12686,3
455,537,0.129598,3
267,279,0.129722,2
216,619,0.129938,4
1,653,0.131548,5
304,635,0.131747,4
558,664,0.131974,5
582,599,0.134392,4
320,627,0.135041,4
186,589,0.135696,3
389,604,0.137392,3
40,668,0.13743,3
425,518,0.137742,3
290,662,0.138178,4
89,611,0.138548,3
142,674,0.139903,4
124,637,0.140149,4
408,641,0.140237,4
194,195,0.140524,2
166,560,0.141213,3
133,647,0.142216,4
371,631,0.142437,3
81,556,0.143,3
354,385,0.143193,2
422,435,0.143309,2
620,628,0.145852,6
456,470,0.147423,2
255,689,0.147579,5
266,638,0.147708,3
405,440,0.151921,2
612,629,0.153509,4
586,630,0.154083,6
442,640,0.15531,3
238,673,0.155816,3
171,502,0.155973,3
265,277,0.157165,2
128,138,0.1593,2
103,666,0.159377,5
483,591,0.160279,3
148,625,0.160363,3
578,583,0.16048,6
301,305,0.160885,2
492,493,0.162785,2
614,717,0.163497,6
343,613,0.164318,3
621,694,0.165543,6
530,656,0.165658,12
598,680,0.165727,6
580,722,0.166638,7
256,272,0.167873,2
427,555,0.168673,3
208,732,0.17039,6
672,714,0.170472,7
67,458,0.171279,2
189,201,0.172926,2
198,651,0.17299,3
61,106,0.173066,2
204,534,0.173299,3
129,143,0.174398,2
436,441,0.175718,2
495,684,0.17581,5
303,697,0.176647,3
175,332,0.176827,2
159,514,0.177976,3
57,76,0.179974,2
356,364,0.180996,2
700,723,0.181098,7
212,240,0.181433,2
179,190,0.183043,2
504,693,0.183412,6
243,661,0.184092,3
327,344,0.184132,2
433,622,0.185749,3
645,698,0.18787,6
559,712,0.188096,6
652,658,0.18862,5
75,671,0.189312,3
37,646,0.191891,4
618,720,0.192554,9
102,751,0.193363,3
709,726,0.193465,9
340,739,0.193857,4
476,608,0.194037,3
188,193,0.19436,2
707,724,0.194731,5
692,711,0.194837,7
690,755,0.195662,9
358,368,0.195791,2
316,639,0.196124,3
44,55,0.197331,2
