cl1,cl2,dist,new_size
902,914,0.00145424,2
664,701,0.00154483,2
1585,1640,0.00199634,2
317,340,0.0028301,2
501,757,0.00287606,2
1287,1508,0.0031877,2
1274,1310,0.00319671,2
1193,1260,0.00436847,2
240,371,0.00437609,2
338,2003,0.00450786,3
554,787,0.00479546,2
70,220,0.00486884,2
1674,1838,0.0050931,2
449,704,0.00519367,2
456,795,0.00527223,2
957,1074,0.0053857,2
1440,1505,0.00551516,2
1408,1488,0.00553908,2
503,578,0.00586012,2
1404,1467,0.00600577,2
1336,1437,0.00626833,2
209,227,0.00641107,2
506,797,0.00658048,2
823,1087,0.00661479,2
1706,1986,0.00669238,2
1364,1499,0.00673628,2
466,595,0.00675708,2
219,300,0.00684319,2
1222,1261,0.0072947,2
251,320,0.00745863,2
91,243,0.0075236,2
637,694,0.0076692,2
71,78,0.00772016,2
47,277,0.00782763,2
1672,1763,0.00782986,2
463,739,0.0079615,2
881,1156,0.00815855,2
103,303,0.0084527,2
1275,1396,0.00865183,2
1667,1890,0.00875805,2
908,943,0.00912435,2
1792,1796,0.0091965,2
936,1125,0.00921546,2
990,1048,0.00938932,2
970,1140,0.00940943,2
635,697,0.00948207,2
53,117,0.00953386,2
834,842,0.00959005,2
1733,1976,0.00960575,2
974,998,0.00995601,2
425,2035,0.0102328,3
2027,2009,0.0103017,5
410,494,0.0103161,2
179,360,0.0103336,2
1709,1900,0.0103822,2
1221,1269,0.0104887,2
1694,1822,0.0105254,2
938,1033,0.0105663,2
953,1192,0.0106166,2
1036,1069,0.0106414,2
1660,1662,0.0107494,2
16,166,0.0108552,2
1416,1424,0.0108741,2
1214,1496,0.010893,2
940,1002,0.0108936,2
1305,1415,0.010917,2
414,649,0.0109802,2
1218,1456,0.0109947,2
862,928,0.0111613,2
2038,2017,0.0114005,4
1611,1744,0.0114687,2
1240,1402,0.0115363,2
424,723,0.0115666,2
897,2049,0.0115875,3
87,174,0.011637,2
81,355,0.0117943,2
181,304,0.0118105,2
612,616,0.012046,2
1075,1126,0.0121164,2
458,519,0.0121498,2
1893,1975,0.0121699,2
678,767,0.0121739,2
920,988,0.0122275,2
997,1086,0.012238,2
470,789,0.0123252,2
1632,1966,0.0123664,2
1724,1953,0.0123908,2
2079,559,0.0124212,3
1587,1949,0.0125401,2
177,260,0.0125738,2
493,721,0.0125795,2
185,2089,0.0126872,3
1092,1183,0.0127541,2
846,1159,0.0128686,2
2086,1922,0.0129424,3
1605,1906,0.0129686,2
2066,773,0.0130083,3
445,698,0.0130436,2
10,295,0.0131173,2
1012,1071,0.0131715,2
1630,1805,0.0133092,2
229,344,0.0133265,2
815,1052,0.0133922,2
67,74,0.0134031,2
1726,1954,0.0134075,2
75,230,0.0134378,2
68,213,0.0135968,2
549,681,0.0135997,2
50,112,0.0138374,2
2073,1116,0.0139084,4
1247,1537,0.0139273,2
805,1112,0.01401,2
1205,1220,0.0140608,2
1811,1841,0.0140759,2
1307,1363,0.0141042,2
2041,2094,0.0141779,5
980,1146,0.0141999,2
1703,1730,0.014225,2
868,1151,0.0142507,2
472,511,0.0143812,2
1736,1985,0.0145144,2
871,1010,0.0145436,2
234,2051,0.0145732,6
1669,1711,0.0146474,2
25,32,0.0147057,2
107,2101,0.0147895,3
1419,1552,0.0148427,2
2093,1166,0.0149662,3
94,268,0.015015,2
475,541,0.0151925,2
598,679,0.0152501,2
1635,1698,0.0152766,2
843,1007,0.0153022,2
838,1008,0.0153281,2
906,2082,0.0153309,3
17,56,0.0153312,2
575,772,0.0155475,2
455,600,0.0156272,2
1354,1500,0.0157766,2
31,194,0.0157912,2
1347,1485,0.015829,2
1581,1991,0.0158326,2
1001,2058,0.0159328,3
563,629,0.0160181,2
417,644,0.0160618,2
607,724,0.0162481,2
2062,1539,0.016292,3
853,1173,0.0163235,2
962,1089,0.016405,2
633,758,0.0164078,2
1319,1392,0.0164144,2
2064,1148,0.0164237,3
1371,1436,0.016441,2
1631,1938,0.0164641,2
