cl1,cl2,dist,new_size
1,3,0.0143186,2
78,79,0.0311349,2
7,12,0.0470963,2
33,38,0.0475559,2
26,30,0.0550161,2
86,95,0.0613559,2
64,101,0.065512,3
60,61,0.0712318,2
32,39,0.0750382,2
44,49,0.0777861,2
100,16,0.08555,3
6,110,0.0906197,4
52,56,0.0920278,2
10,17,0.0936685,2
27,42,0.0947214,2
58,59,0.104189,2
109,115,0.104559,4
102,15,0.106432,3
62,67,0.111266,2
108,41,0.118049,3
23,119,0.123064,4
25,120,0.12412,5
48,116,0.12528,5
66,106,0.128061,4
122,51,0.13054,6
107,118,0.13354,4
125,81,0.135411,5
85,92,0.136016,2
104,37,0.143598,3
74,77,0.143758,2
68,73,0.143967,2
65,130,0.145501,3
13,22,0.147979,2
124,112,0.149926,8
111,117,0.154416,7
43,133,0.159177,9
105,97,0.160901,3
136,94,0.161495,4
14,18,0.165105,2
127,98,0.168077,3
134,138,0.169082,9
35,103,0.169338,3
141,128,0.17169,6
121,142,0.17505,11
123,129,0.178057,6
2,132,0.188109,3
36,143,0.201097,12
50,135,0.205013,10
19,21,0.205969,2
140,148,0.207505,11
87,137,0.212321,5
71,144,0.220333,7
69,126,0.221285,6
149,20,0.235645,12
83,91,0.24666,2
153,113,0.248588,14
145,155,0.251662,17
0,156,0.253207,18
28,146,0.261783,13
24,34,0.261831,2
75,82,0.262657,2
147,57,0.267139,11
151,131,0.26939,10
150,99,0.277135,6
4,157,0.283915,19
63,70,0.289084,2
45,47,0.291201,2
159,31,0.295552,3
29,114,0.29761,3
139,163,0.298213,9
90,169,0.299821,10
168,158,0.308945,16
162,152,0.309268,16
154,170,0.323506,12
11,164,0.332263,20
172,80,0.33314,17
165,175,0.341193,19
160,176,0.351672,21
72,177,0.381356,22
46,161,0.40356,12
88,96,0.412071,2
180,173,0.418618,14
84,181,0.423326,15
167,171,0.424942,19
53,55,0.460056,2
178,76,0.464739,23
166,184,0.477108,4
54,179,0.486341,13
8,174,0.495733,21
186,187,0.496438,17
89,182,0.571828,16
188,9,0.579082,22
183,40,0.639262,20
5,191,0.764786,23
190,93,0.794627,17
193,192,2.17596,43
189,194,2.60251,34
185,196,3.1082,57
195,197,4.11487,100
