cl1,cl2,dist,new_size
1057,1178,0.000711452,2
1809,1858,0.00117597,2
1135,1146,0.00232713,2
1271,1602,0.00244526,2
356,360,0.00253812,2
1373,1573,0.00256115,2
575,755,0.00314572,2
1018,1175,0.00317868,2
1633,1956,0.0033385,2
1662,1840,0.0033772,2
67,276,0.00343263,2
143,163,0.00359347,2
1089,1233,0.003799,2
198,1630,0.00390892,2
182,268,0.00396522,2
1387,1477,0.00398686,2
1092,1124,0.00408314,2
1780,1915,0.00410197,2
1275,1536,0.00438064,2
1017,1019,0.00510219,2
896,1180,0.0052837,2
227,344,0.00551643,2
1449,1533,0.00551651,2
895,1043,0.00579354,2
1360,1421,0.00581176,2
409,550,0.0060204,2
60,1911,0.00608273,2
1673,1942,0.0061808,2
424,753,0.00628319,2
322,1806,0.00650902,2
1720,1894,0.00651568,2
431,434,0.00654083,2
407,570,0.00655834,2
625,803,0.00658419,2
1978,1986,0.00687202,2
39,89,0.0069352,2
684,801,0.0069881,2
871,1119,0.00710717,2
557,693,0.00716135,2
97,330,0.00723841,2
479,615,0.00729653,2
1761,1907,0.00730417,2
1263,1376,0.00731621,2
1804,1948,0.00736834,2
159,380,0.00751006,2
1285,1456,0.00751331,2
141,2030,0.00751741,3
546,738,0.00774531,2
1143,1251,0.00780246,2
45,112,0.00791059,2
974,1186,0.00796499,2
1513,1524,0.00798415,2
1946,2010,0.00806081,3
1142,1193,0.00831788,2
866,1213,0.00832371,2
93,247,0.00843565,2
1411,1423,0.00851936,2
967,1077,0.00868085,2
321,374,0.00875582,2
1422,2056,0.00881127,3
1648,1718,0.0088256,2
403,721,0.00883907,2
613,692,0.00890547,2
219,336,0.00897652,2
1726,1987,0.00918034,2
1818,1934,0.00921273,2
921,1139,0.00930812,2
1598,2051,0.0093187,3
1150,2012,0.00938764,3
246,288,0.00948992,2
1672,1776,0.00955284,2
127,196,0.00956648,2
963,1058,0.00967365,2
1427,1579,0.00967528,2
853,1226,0.00970944,2
841,1196,0.00979055,2
523,821,0.00982349,2
1283,1586,0.00991488,2
78,347,0.00994807,2
1668,1800,0.00995797,2
1944,1988,0.0100856,2
181,1959,0.0103873,2
345,1757,0.0104524,2
1711,1774,0.0104605,2
1078,1117,0.0104705,2
653,2062,0.0104814,3
394,704,0.010522,2
1642,1941,0.0106205,2
683,827,0.0106644,2
1732,1981,0.0107351,2
16,1839,0.0109373,2
1426,1453,0.0111041,2
1754,1901,0.0111486,2
1846,2089,0.0114781,3
421,650,0.0114959,2
1782,2008,0.0114986,3
2058,2071,0.0115416,4
103,335,0.011589,2
1191,1256,0.011662,2
1684,1850,0.0116715,2
2011,2035,0.0117041,4
28,1845,0.0117274,2
1324,1349,0.0119043,2
413,678,0.0119461,2
1626,1957,0.0119872,2
1059,1154,0.0120529,2
30,346,0.0120629,2
1707,2092,0.0120813,3
1429,1550,0.0121363,2
338,2046,0.0122535,4
1962,2069,0.0123032,3
883,973,0.0123918,2
1412,1616,0.012733,2
1097,1105,0.0127419,2
500,638,0.0127482,2
1823,1848,0.0128508,2
739,797,0.0128566,2
875,914,0.0129407,2
740,752,0.0130077,2
75,258,0.013018,2
33,297,0.0131171,2
865,1080,0.0131437,2
1738,1912,0.0132277,2
5,84,0.0132379,2
425,551,0.0133369,2
188,361,0.0134144,2
1678,1897,0.0134303,2
27,1972,0.0134862,2
80,373,0.0136652,2
1906,2110,0.0137989,4
848,860,0.0138125,2
1240,2054,0.0138179,3
1362,1539,0.0138313,2
1028,1056,0.0139228,2
310,1632,0.013925,2
520,601,0.0139388,2
451,591,0.0139479,2
1703,1749,0.0139589,2
32,2080,0.0139665,3
1361,1428,0.014058,2
686,747,0.0140758,2
237,2129,0.0140797,5
679,734,0.01408,2
1070,1120,0.0140927,2
1444,1510,0.0141129,2
510,654,0.0141335,2
6,1652,0.0142119,2
225,2134,0.0142319,3
267,2081,0.0142527,3
1634,1892,0.0142607,2
935,1050,0.0144222,2
400,2085,0.0144608,4
708,813,0.0144991,2
388,1745,0.014524,2
1534,2073,0.0145574,3
1926,2027,0.0147016,3
835,2136,0.0147116,3
166,1983,0.0147129,2
1744,1838,0.0147149,2
125,2106,0.0147708,3
526,761,0.01494,2
1875,2138,0.0149892,4
759,796,0.0149935,2
1920,1951,0.0151668,2
106,1824,0.0152035,2
79,1717,0.0152573,2
1479,1487,0.0153133,2
1817,1831,0.0153504,2
1420,2144,0.0153537,3
91,205,0.0153729,2
954,2130,0.0154118,3
666,2028,0.0154775,3
481,771,0.0154997,2
449,463,0.0155184,2
493,2118,0.0155774,3
1399,1612,0.0155823,2
1068,2053,0.0155999,3
118,332,0.0157076,2
98,1863,0.0157898,2
447,647,0.0159287,2
486,817,0.0160237,2
1868,2159,0.0160427,4
685,804,0.0161079,2
641,820,0.0161141,2
134,148,0.0161878,2
1880,1930,0.0163242,2
480,749,0.0163388,2
68,2097,0.0163664,3
885,1225,0.0163904,2
197,2146,0.0164799,3
1747,1856,0.0164819,2
639,668,0.0165437,2
430,2076,0.0165612,3
436,779,0.0165995,2
19,2123,0.0166755,3
235,2194,0.0166945,4
61,249,0.0167813,2
905,1013,0.016802,2
287,2195,0.0168247,5
469,2114,0.0168869,3
203,354,0.0169614,2
522,584,0.0170035,2
719,2006,0.0170537,3
1965,2104,0.0170773,3
1681,1767,0.0171269,2
929,1138,0.0172223,2
696,2124,0.0172253,3
958,1048,0.0172409,2
1574,2003,0.0173349,3
9,2101,0.0173834,3
204,1643,0.0176374,2
1826,2165,0.0177059,3
1641,1698,0.0177742,2
450,727,0.0178565,2
1464,1537,0.0180021,2
1353,1441,0.0180219,2
1022,1158,0.018023,2
115,315,0.0180607,2
420,582,0.0180801,2
476,697,0.0181417,2
213,351,0.0181872,2
662,2162,0.0182039,3
369,1980,0.0182444,2
1636,1702,0.018258,2
55,1924,0.018297,2
63,2209,0.0184362,4
1227,2150,0.0184422,3
414,792,0.0184786,2
1791,1970,0.0184889,2
1383,1392,0.0185482,2
634,830,0.0185614,2
121,274,0.0185906,2
1870,1895,0.0186037,2
1345,1465,0.0186849,2
587,2047,0.018811,3
677,809,0.018825,2
307,320,0.0188299,2
445,837,0.0188909,2
1760,2189,0.0189005,4
532,787,0.0189864,2
1501,1528,0.0190722,2
497,2192,0.0190908,4
947,987,0.0191155,2
2055,2125,0.0191525,4
1756,1998,0.0191864,2
50,54,0.0192002,2
577,2213,0.0192278,3
398,2234,0.0192339,4
1661,1752,0.0192468,2
333,2147,0.0192502,4
2025,2221,0.0192622,5
607,2241,0.019288,5
1770,1947,0.0193022,2
