cl1,cl2,dist,new_size
180,371,0.00350432,2
783,953,0.00494632,2
514,584,0.00520247,2
329,347,0.00521058,2
35,110,0.00544769,2
301,361,0.00554636,2
279,292,0.00573439,2
424,489,0.00745564,2
717,773,0.00828141,2
866,993,0.00831217,2
231,304,0.00834346,2
623,713,0.00853734,2
704,735,0.00875634,2
404,417,0.00886794,2
76,119,0.00909154,2
845,856,0.00919684,2
854,967,0.00921995,2
607,732,0.00935926,2
300,321,0.00975774,2
802,951,0.00978348,2
791,930,0.0102118,2
6,156,0.0105033,2
282,315,0.0105187,2
994,999,0.0108166,2
236,302,0.0108686,2
531,532,0.0109276,2
1016,996,0.0110584,3
196,291,0.0110709,2
696,740,0.01154,2
853,979,0.0116452,2
14,68,0.0116453,2
38,117,0.0118267,2
23,165,0.0125775,2
469,482,0.0126679,2
406,537,0.0128456,2
859,934,0.0128795,2
492,563,0.0132348,2
179,210,0.0139604,2
852,960,0.0141007,2
863,977,0.0143064,2
62,177,0.0144287,2
446,510,0.0144786,2
474,511,0.0145381,2
27,157,0.0148379,2
443,503,0.0149899,2
479,487,0.0150336,2
185,237,0.0153231,2
26,114,0.0155472,2
427,579,0.0155707,2
290,306,0.0156384,2
384,452,0.015714,2
212,257,0.016078,2
141,154,0.0161886,2
519,561,0.0162546,2
386,499,0.0164295,2
793,894,0.0164717,2
194,287,0.0166119,2
490,543,0.0167416,2
405,426,0.016766,2
616,632,0.01692,2
273,317,0.017095,2
625,657,0.0177993,2
848,943,0.0180453,2
73,171,0.0182289,2
222,1005,0.0189261,3
258,1003,0.0190458,3
136,166,0.0190462,2
593,712,0.0190628,2
246,374,0.0190904,2
475,1045,0.0191803,3
825,903,0.019659,2
416,551,0.019715,2
1061,753,0.0199008,3
464,1042,0.0199492,3
208,213,0.0201282,2
8,146,0.0203859,2
275,326,0.0206909,2
1053,1034,0.0208208,4
39,66,0.0213267,2
691,711,0.0214289,2
1055,935,0.0215625,3
214,354,0.0215801,2
1025,542,0.0217559,3
638,751,0.0217922,2
888,989,0.0219958,2
293,325,0.0220249,2
836,926,0.022213,2
232,270,0.0224458,2
862,1080,0.0225893,4
613,685,0.0227049,2
557,559,0.0228102,2
1078,107,0.0230505,3
183,190,0.0231442,2
473,583,0.0232498,2
643,707,0.023278,2
1035,869,0.0234439,3
665,1028,0.0235258,3
1059,715,0.0235736,3
432,536,0.0236687,2
687,769,0.0236772,2
870,924,0.024334,2
804,868,0.0246563,2
544,575,0.0247452,2
884,958,0.0247798,2
700,731,0.0250297,2
461,466,0.0250807,2
620,680,0.0251201,2
931,941,0.0251669,2
1069,555,0.0252531,4
794,838,0.0252691,2
883,957,0.0255273,2
937,962,0.025825,2
816,908,0.0259319,2
506,530,0.0260017,2
485,507,0.0261678,2
909,965,0.0264578,2
79,129,0.0264657,2
147,155,0.0268763,2
1064,268,0.027292,4
640,742,0.027364,2
331,362,0.0275719,2
250,324,0.0276679,2
47,1066,0.0276695,3
784,927,0.0277402,2
805,827,0.0278288,2
1030,1116,0.0282058,4
