cl1,cl2,dist,new_size
208,865,0.00181954,2
357,361,0.00253885,2
144,164,0.00359347,2
209,969,0.00489995,2
228,345,0.00551643,2
432,435,0.00654083,2
40,90,0.0069352,2
685,802,0.0069881,2
480,616,0.00729653,2
46,113,0.00791059,2
23,841,0.00825432,2
322,375,0.00875582,2
247,289,0.00948992,2
128,197,0.00956648,2
654,693,0.0104814,2
99,938,0.0105962,2
684,828,0.0106644,2
1006,1002,0.0117041,4
884,974,0.0123919,2
740,798,0.0128566,2
876,915,0.0129409,2
741,753,0.0130077,2
6,85,0.0132379,2
426,552,0.0133376,2
63,992,0.0134633,2
71,990,0.0136269,2
849,861,0.0138116,2
521,602,0.0139397,2
452,592,0.0139487,2
687,748,0.0140758,2
680,735,0.01408,2
1013,986,0.0144499,3
709,814,0.0144991,2
255,401,0.014543,2
760,797,0.0149933,2
92,206,0.0153729,2
1026,955,0.0154118,3
450,464,0.0155183,2
1009,1015,0.0156125,4
686,805,0.0161079,2
642,821,0.016115,2
135,149,0.0161878,2
69,104,0.0163664,2
640,669,0.0165444,2
431,524,0.0165612,2
1022,20,0.0166755,3
236,288,0.0168257,2
470,501,0.0168878,2
523,585,0.0170026,2
83,869,0.0170417,2
720,756,0.0170537,2
7,198,0.0176401,2
1051,901,0.0180479,3
421,583,0.0180801,2
663,1034,0.0182049,3
29,64,0.0184362,2
16,942,0.0186615,2
547,588,0.018811,2
678,810,0.018825,2
308,321,0.0188301,2
948,988,0.0191146,2
51,55,0.0192002,2
311,334,0.0192493,2
1044,608,0.019289,3
66,67,0.0195285,2
742,815,0.0196801,2
166,981,0.0198605,2
875,966,0.0198653,2
109,118,0.0204098,2
211,218,0.020516,2
873,874,0.0205543,2
14,181,0.0207751,2
667,754,0.0208468,2
418,578,0.0208518,2
142,893,0.0209105,2
121,862,0.021118,2
397,403,0.021138,2
612,634,0.0211864,2
866,924,0.0214616,2
643,688,0.0216463,2
498,623,0.0216826,2
12,172,0.0220013,2
44,851,0.0220099,2
10,1055,0.0221626,3
784,833,0.022675,2
8,848,0.0227092,2
4,216,0.0227362,2
34,199,0.0230766,2
528,628,0.0230775,2
226,1062,0.0231515,3
538,584,0.0231712,2
702,770,0.0232364,2
183,219,0.0233641,2
202,933,0.0234872,2
203,921,0.0235801,2
665,775,0.0237431,2
1052,936,0.0238592,4
1058,774,0.0239569,3
890,918,0.0239971,2
1045,843,0.0240248,4
668,767,0.0240422,2
1098,993,0.0241447,3
62,72,0.0241919,2
94,189,0.0242512,2
312,352,0.0244718,2
309,335,0.0244949,2
637,653,0.0245249,2
444,535,0.0247062,2
1046,410,0.0248205,3
582,633,0.024882,2
416,1053,0.0250034,3
80,900,0.0251336,2
1066,1000,0.0252821,4
238,1012,0.025785,3
858,944,0.0258085,2
649,789,0.0258518,2
31,126,0.0262883,2
244,293,0.0264609,2
246,362,0.0264612,2
1113,353,0.026501,4
49,1086,0.0265261,3
262,327,0.026538,2
1074,175,0.0265922,3
589,597,0.0268638,2
25,36,0.0268812,2
422,566,0.0271223,2
245,274,0.0272053,2
41,1042,0.027334,3
82,155,0.0275215,2
265,367,0.0275227,2
39,133,0.0275885,2
9,130,0.0279857,2
13,1041,0.0282243,3
670,811,0.0282276,2
1087,1025,0.0282739,4
98,965,0.0284168,2
446,572,0.0284361,2
210,1099,0.0284655,5
639,1100,0.0286664,3
467,532,0.028698,2
