cl1,cl2,dist,new_size
187,216,0.00498934,2
122,212,0.0058441,2
425,718,0.00729817,2
743,770,0.00780381,2
927,959,0.00817774,2
689,712,0.00851249,2
765,799,0.00933516,2
2,92,0.0111522,2
125,127,0.011331,2
525,617,0.0125057,2
847,854,0.0131879,2
776,804,0.0143064,2
942,948,0.0149847,2
472,491,0.0155297,2
233,318,0.016227,2
160,205,0.0162761,2
445,459,0.0164248,2
631,694,0.016498,2
636,700,0.0178451,2
331,336,0.0180289,2
237,317,0.0180991,2
367,372,0.0183976,2
508,509,0.0184081,2
1000,1008,0.0184275,4
571,613,0.0185004,2
381,408,0.0185536,2
131,137,0.0192068,2
467,487,0.019907,2
115,148,0.0202466,2
813,886,0.0202647,2
244,274,0.0206752,2
935,962,0.0209063,2
84,94,0.0211849,2
690,717,0.0214397,2
602,610,0.021686,2
334,649,0.0224576,2
537,548,0.0232214,2
837,859,0.0236003,2
573,616,0.0236995,2
373,418,0.023738,2
344,421,0.0239796,2
59,66,0.0240567,2
531,594,0.024235,2
180,1023,0.0242886,5
521,540,0.024568,2
37,86,0.024581,2
200,1015,0.0245962,3
280,292,0.0249927,2
128,215,0.0250147,2
650,711,0.025738,2
963,978,0.0262061,2
482,1016,0.0272021,3
496,503,0.0273933,2
876,898,0.0274597,2
17,81,0.0278692,2
196,931,0.0283113,2
478,501,0.0283673,2
33,1032,0.028815,3
315,1020,0.0290092,3
870,895,0.0290668,2
190,944,0.029106,2
345,430,0.0292266,2
27,101,0.029265,2
370,419,0.0294075,2
780,803,0.0296213,2
601,609,0.0297154,2
823,853,0.0305549,2
930,938,0.0307026,2
144,1001,0.0309265,3
288,1058,0.0309534,4
447,1013,0.0309724,3
181,1026,0.0313118,3
961,965,0.0315188,2
481,489,0.0315729,2
903,1012,0.0316437,3
983,1074,0.031775,4
960,970,0.0321152,2
394,1068,0.0321901,4
838,856,0.0326646,2
355,1039,0.0327307,3
13,21,0.0327503,2
139,218,0.0330771,2
397,428,0.0333119,2
337,383,0.0333661,2
135,204,0.0335856,2
165,189,0.0336977,2
910,932,0.0338354,2
404,708,0.0338429,2
259,273,0.0340345,2
29,50,0.0341298,2
443,477,0.0342423,2
252,302,0.034275,2
833,1066,0.0342818,3
904,906,0.0343545,2
202,981,0.034465,2
745,754,0.0344873,2
393,1079,0.0345339,4
19,78,0.034834,2
384,388,0.034853,2
46,1097,0.0350582,3
582,607,0.0350774,2
879,1078,0.0351091,3
994,1076,0.0357646,3
655,705,0.0358292,2
284,313,0.0358299,2
614,1042,0.0361206,3
924,928,0.0361661,2
1063,1096,0.0361724,6
913,1093,0.0362129,3
466,1070,0.0362775,4
794,797,0.0368946,2
108,1048,0.0369545,3
11,1054,0.0369645,3
143,326,0.0373994,2
926,951,0.0376779,2
247,300,0.0377384,2
567,604,0.0383374,2
622,721,0.0384672,2
648,720,0.0385525,2
226,269,0.0386376,2
168,996,0.0389471,2
561,1116,0.0392042,3
170,1085,0.0393545,3
287,316,0.0395321,2
585,611,0.0400701,2
42,63,0.0401866,2
933,955,0.0403807,2
748,764,0.0408521,2
450,479,0.040909,2
792,1110,0.0409425,3
23,26,0.041238,2
839,851,0.0412756,2
113,151,0.0415984,2
52,1057,0.0416682,4
638,702,0.0416996,2
123,209,0.041848,2
161,1081,0.0420581,3
93,937,0.0423418,2
283,1069,0.0428574,5
374,1019,0.0429296,3
177,178,0.0431929,2
368,422,0.04323,2
234,282,0.0433027,2
281,321,0.0434659,2
639,686,0.0435278,2
581,1044,0.0438848,3
671,1033,0.0439013,3
991,1050,0.044031,3
191,912,0.0440892,2
658,704,0.0443018,2
246,1142,0.0446948,3
271,298,0.0446996,2
1022,1051,0.044955,5
643,666,0.0452445,2
8,76,0.0452474,2
1090,1152,0.0453678,7
158,1132,0.045369,3
469,473,0.0453886,2
377,673,0.0454146,2
69,90,0.045517,2
207,918,0.0455551,2
146,997,0.045851,2
32,1133,0.0459132,5
185,949,0.0459153,2
