8.228577,4.326973
7.568229,4.247931
7.952484,4.534962
7.904654,4.561113
8.596220,4.226218
7.534663,4.063275
7.985952,4.840373
7.693982,4.052722
7.409768,4.649022
8.036862,4.606046
7.473357,4.481649
7.786235,4.476260
8.088132,4.478223
8.011126,4.415816
7.855208,4.641300
7.156698,4.260916
7.551411,4.133233
7.629504,4.986761
7.393228,4.776096
7.066413,4.254830
7.804662,4.623273
8.024051,4.706123
7.600070,4.203844
8.082751,4.312263
7.229286,3.935470
7.371780,4.587649
7.796531,4.664979
7.568659,4.452200
7.989797,4.265046
7.922271,4.124014
7.594339,4.236089
7.261225,4.583573
7.551800,4.393782
7.931859,4.567397
8.005715,4.349390
7.570241,4.356897
7.064627,3.809939
7.210481,3.989886
7.899470,4.026593
7.588295,4.908476
7.597055,4.683791
7.366113,4.306609
7.359552,4.253171
8.075684,3.697856
7.913330,4.483879
7.501901,3.810361
7.768412,4.176987
7.832631,4.397525
8.380272,4.293042
7.330161,4.460495
7.827559,4.932459
8.073605,4.531533
8.324882,3.913279
7.483660,4.018154
7.583637,3.838110
7.993621,4.299895
7.151238,3.982553
7.864966,4.724035
8.538253,5.554329
7.905324,3.992969
6.886742,4.495869
7.414384,4.222641
7.494722,4.332468
8.165953,4.451604
7.676107,3.974523
7.069687,4.194261
7.718047,5.095956
7.791670,4.781880
7.539842,3.914807
7.353514,4.098694
8.590948,4.060230
8.074956,4.027614
8.112190,4.542765
7.676905,4.372479
7.477645,4.567213
7.557567,3.898542
7.228385,4.457820
8.371197,4.452781
7.692105,4.503115
8.261961,4.476537
7.575190,4.831300
7.911063,5.003087
7.812854,3.898997
7.192297,5.049156
8.429027,4.316977
7.586286,4.973362
7.296742,4.030894
7.996891,4.230942
7.737512,4.323407
7.874590,4.951777
7.775794,4.646360
6.919492,4.369297
7.402268,3.901259
7.388300,4.255135
8.105922,3.858227
7.751813,4.195117
8.454910,7.374783
8.801225,7.508640
8.524177,6.695303
8.496436,7.070679
8.656609,6.539925
8.622175,7.064972
9.592969,7.724418
8.244682,6.858727
8.000602,6.737397
8.712221,7.456022
8.294346,6.712022
7.727064,6.908614
8.161013,6.761905
8.235235,6.935975
7.882888,6.386862
9.437678,6.458711
8.147265,7.708446
9.748006,6.505054
8.438680,7.110303
9.277458,6.578937
8.487868,7.284615
8.759886,6.823218
8.532450,6.423722
8.490710,6.867125
8.678847,6.751549
8.774595,7.378767
8.648151,7.114383
8.607241,6.973714
8.297356,7.100278
8.547065,7.810948
9.215321,7.128019
8.280756,6.528716
9.062436,7.078780
8.778037,6.275846
8.956955,7.155448
8.141807,6.785070
8.691466,6.994667
8.469111,6.932285
8.485188,7.034705
9.174576,5.947017
8.491239,7.044285
8.704377,6.824914
7.883290,7.104878
9.276919,6.360136
8.931510,6.842270
8.561449,6.552521
8.452197,7.493698
8.819041,7.666605
9.056944,7.149315
9.283553,7.149278
8.917174,6.855052
8.612598,6.694711
8.981813,6.502359
8.898919,6.897420
9.054478,7.274028
9.314238,7.265990
7.957163,6.946899
8.117176,6.766368
9.190471,7.228694
8.306407,6.568193
8.599092,6.487056
8.317523,7.098484
9.048104,7.217185
7.669463,7.095427
8.614793,7.139236
9.232463,6.148385
8.349538,7.210043
7.953341,7.564060
8.733322,7.312314
8.357602,7.299186
9.013368,7.066831
8.679740,7.081818
8.240641,6.914669
8.524970,7.127038
8.985909,6.550266
8.535976,7.566263
8.288544,6.644780
8.666902,7.311434
8.590550,7.505265
8.928697,7.310408
8.807626,7.904742
8.503915,6.172271
9.227681,6.790601
8.629131,7.497501
7.945075,6.473021
7.945468,6.656026
8.761834,7.183355
8.696489,6.408574
7.661938,6.995422
8.397269,7.157435
8.866761,7.028977
8.890032,7.065365
8.798005,6.691811
8.514135,7.052391
8.914191,6.816184
8.794446,6.867345
8.538962,7.305488
7.788755,6.455091
7.993105,6.040234
8.314673,7.273454
8.472026,7.052796
9.021666,7.504755
8.558324,7.515115
8.622830,6.638721
8.348219,6.381466
8.230726,6.830474
8.907413,7.661988
8.033107,7.130811
8.169762,7.163559
8.533545,6.241318
1.313092,9.514223
0.728213,9.328323
0.680060,9.927380
0.866076,9.887688
1.086542,10.284488
0.804659,9.165480
1.368662,9.623628
1.387610,9.909574
0.889318,9.895734
1.722179,10.587016
0.969526,9.820300
1.372270,9.417959
1.075002,9.745878
1.067337,9.422876
0.305946,8.927030
0.494820,9.572753
0.824497,10.531116
1.384171,9.371387
1.080857,9.593392
0.828028,9.830354
1.189442,9.620520
1.367314,9.299448
0.944309,10.795293
1.031005,10.329509
0.978382,9.988534
0.919060,9.688060
0.629981,9.928344
0.601159,10.022458
1.375888,9.902836
0.827274,9.937810
0.818304,10.130442
0.209211,9.621981
0.145449,9.158199
1.487318,10.114298
0.653981,9.155222
-0.244038,9.538825
1.909939,9.930177
0.717945,9.942256
0.317390,9.637294
0.981564,9.721783
1.258096,9.894082
1.209104,9.480875
1.300900,10.407798
0.553714,9.401145
1.476087,9.679686
1.503302,9.579209
1.523792,9.808818
1.045065,10.382111
0.797065,9.379775
0.762348,9.937157
0.315470,10.011212
0.726265,10.215349
-0.015931,9.441597
0.267186,9.425732
1.040840,9.684533
0.840422,9.692550
1.023129,9.352809
1.224513,10.021290
1.095789,9.978837
1.060341,10.570253
0.906936,9.633390
0.640362,9.343318
0.443985,9.400705
0.913501,9.889942
0.962230,9.450009
1.301847,10.051989
0.877914,9.495057
1.161145,9.831413
0.362523,9.729031
1.046588,9.396346
1.017711,9.174295
1.476248,10.255404
0.840767,9.901605
-0.022195,9.293684
0.824262,9.327370
1.227532,10.555142
0.471128,9.421238
1.035953,10.400670
0.452824,9.855838
1.670293,9.095520
0.429346,9.586781
0.733538,10.081264
1.038437,9.046239
1.147938,9.525208
8.121176,7.609608
7.356751,8.077096
7.916568,8.039883
6.937158,8.075857
7.197674,7.954753
7.041903,8.039172
7.288757,7.347589
7.896925,7.957301
7.365806,8.441115
7.435136,7.873486
7.718962,7.612777
7.799852,7.647262
7.446742,8.405700
7.195163,6.895531
8.255772,8.880374
7.449289,7.085908
7.487203,7.746154
7.535427,7.415288
7.843221,8.070446
7.013635,8.140322
8.432471,7.929427
7.476467,7.803842
7.857500,7.168374
7.677153,7.704457
8.350527,7.790974
8.278552,7.419147
7.846301,7.988403
7.263778,7.931601
8.096405,7.731126
6.934612,7.853618
7.250428,7.723707
7.578762,7.178382
6.965134,8.053470
7.402310,6.834745
7.925335,7.969591
7.325847,7.333911
7.945720,8.000383
8.564438,8.028718
7.766478,7.793872
