cl1,cl2,dist,new_size
483,535,0.00213216,2
266,376,0.00282572,2
605,643,0.00302379,2
250,362,0.00332376,2
404,427,0.00398923,2
877,952,0.00451211,2
248,268,0.00509552,2
692,778,0.00594241,2
1005,997,0.00632257,3
153,182,0.00673387,2
36,186,0.00674368,2
914,982,0.00695972,2
417,489,0.0073282,2
219,386,0.00767306,2
618,744,0.00805236,2
212,392,0.00823466,2
640,649,0.0090306,2
659,669,0.00992468,2
409,455,0.0111593,2
540,554,0.0112812,2
476,515,0.0115756,2
12,75,0.0115925,2
243,329,0.0119512,2
4,188,0.0121177,2
626,732,0.0125471,2
74,140,0.0127438,2
253,1013,0.0140547,3
440,475,0.0148242,2
411,447,0.0152842,2
865,893,0.0153407,2
696,783,0.0158351,2
801,872,0.0158598,2
33,92,0.0160006,2
680,745,0.0161899,2
357,365,0.0162232,2
320,379,0.0162357,2
602,668,0.0166241,2
294,318,0.0167656,2
811,869,0.017038,2
1006,327,0.0170815,3
639,646,0.017488,2
215,281,0.017614,2
702,781,0.017763,2
207,360,0.0178969,2
414,438,0.0179533,2
625,750,0.0180414,2
704,716,0.0180915,2
441,570,0.0182021,2
712,758,0.0182484,2
648,653,0.0183954,2
245,255,0.0185112,2
1000,547,0.0187971,3
210,340,0.0188368,2
481,557,0.0189428,2
1045,1024,0.0191824,4
101,147,0.019334,2
1022,290,0.0197952,3
935,995,0.0198095,2
270,282,0.020055,2
906,945,0.020058,2
867,989,0.0204794,2
287,1037,0.0206839,3
463,504,0.0207142,2
17,168,0.020847,2
403,534,0.0213148,2
634,671,0.0213563,2
7,72,0.0213813,2
597,773,0.0215236,2
854,913,0.0215389,2
217,247,0.0215781,2
615,1048,0.0218171,3
641,719,0.0218885,2
800,821,0.0221947,2
26,189,0.0222331,2
1056,372,0.0226543,4
18,128,0.0227544,2
298,381,0.0229018,2
478,561,0.0230965,2
528,584,0.0231681,2
220,323,0.0233117,2
233,267,0.0234388,2
823,980,0.0235338,2
519,553,0.0236893,2
617,743,0.0242429,2
137,1023,0.0244332,3
115,1055,0.0244402,3
593,785,0.0245475,2
16,117,0.0246398,2
678,687,0.0247559,2
197,242,0.0248257,2
193,231,0.0248748,2
354,375,0.0249777,2
888,898,0.0251542,2
154,164,0.0255053,2
312,338,0.0256751,2
878,904,0.0260149,2
909,922,0.0261175,2
1094,1001,0.0262991,4
196,385,0.0263336,2
777,1086,0.0263447,3
271,1091,0.026355,3
820,889,0.0265256,2
265,316,0.026656,2
422,462,0.0268575,2
1090,1015,0.0269416,4
1063,82,0.0270066,3
272,347,0.0272222,2
868,943,0.0272427,2
1032,171,0.0274074,3
400,586,0.0275433,2
47,123,0.0275475,2
3,29,0.0275765,2
56,114,0.0275881,2
399,531,0.0278081,2
446,530,0.0281992,2
912,924,0.0282564,2
53,103,0.0286113,2
501,536,0.0289089,2
367,370,0.0291326,2
882,883,0.029491,2
1021,38,0.0297591,3
1101,950,0.030283,3
495,1047,0.0304445,3
456,470,0.0306517,2
425,508,0.0307318,2
813,885,0.030857,2
652,1042,0.0308723,3
546,573,0.0309591,2
1120,76,0.0311341,4
664,747,0.0312246,2
1029,971,0.0314239,3
1059,973,0.0314886,3
396,1012,0.031765,3
666,711,0.031815,2
1004,551,0.031826,3
353,382,0.0318598,2
880,901,0.0318903,2
831,939,0.0320145,2
502,590,0.0322113,2
975,983,0.0322259,2
63,131,0.0322914,2
55,1140,0.0323535,3
20,1084,0.03245,4
61,1110,0.0324733,3
87,165,0.0325701,2
113,192,0.0327489,2
161,190,0.0328417,2
