cl1,cl2,dist,new_size
141,188,0.00466737,2
329,347,0.00521157,2
301,361,0.00554636,2
279,292,0.00573439,2
424,489,0.00745641,2
404,417,0.00886794,2
300,321,0.00975633,2
360,390,0.0100023,2
196,291,0.0110709,2
14,68,0.0116453,2
336,386,0.0119009,2
469,482,0.0126679,2
479,487,0.0150336,2
212,257,0.016078,2
154,500,0.0161886,3
194,287,0.0166119,2
405,426,0.016766,2
136,166,0.0190462,2
475,512,0.0191808,3
208,213,0.0201282,2
167,181,0.020745,2
39,66,0.0213267,2
232,270,0.0224458,2
183,190,0.0231442,2
367,381,0.0249283,2
461,466,0.0250807,2
147,155,0.0268753,2
222,268,0.027292,2
331,362,0.0275726,2
106,145,0.0282793,2
53,84,0.0286464,2
259,527,0.0287923,3
285,294,0.0290504,2
118,180,0.0291843,2
54,91,0.0293078,2
21,534,0.0298725,3
64,89,0.0302341,2
128,134,0.0306836,2
306,308,0.0311168,2
116,162,0.0312237,2
464,474,0.0324669,2
244,282,0.0327725,2
247,295,0.0327931,2
1,46,0.0339033,2
408,488,0.0345179,2
59,71,0.0345498,2
130,140,0.0348555,2
17,69,0.0350792,2
467,472,0.0356283,2
315,377,0.0357175,2
220,258,0.03578,2
428,505,0.0357807,3
358,528,0.0376548,3
206,234,0.0385422,2
330,379,0.0387854,2
344,352,0.0388186,2
12,72,0.0393853,2
151,170,0.039755,2
355,389,0.0406838,2
427,440,0.0407181,2
388,552,0.0413939,4
453,481,0.0415982,2
242,252,0.0416547,2
337,354,0.0421193,2
463,465,0.0423103,2
215,239,0.0423667,2
171,526,0.0427208,3
429,433,0.0428342,2
316,382,0.0444878,2
40,73,0.0445536,2
6,79,0.0446275,2
397,525,0.0452625,3
317,524,0.0453046,3
509,570,0.0459173,4
303,393,0.0463668,2
374,558,0.0481167,3
400,497,0.0483251,2
41,51,0.0488749,2
265,283,0.0495286,2
372,572,0.0500235,4
62,88,0.0511667,2
446,492,0.0512932,2
98,514,0.0513109,4
515,522,0.0514634,4
327,365,0.0515937,2
199,550,0.0517864,3
217,508,0.0518159,3
8,28,0.0526743,2
218,254,0.0527727,2
129,156,0.0529272,2
396,457,0.0530062,2
101,160,0.0536041,2
519,532,0.0536678,4
320,568,0.0537418,3
15,27,0.0537877,2
411,581,0.054124,3
200,237,0.054759,2
138,178,0.0550649,2
238,592,0.0554877,5
460,511,0.0558851,3
302,359,0.0558968,2
304,376,0.0562485,2
30,52,0.0564571,2
518,564,0.0565786,5
195,284,0.0572,2
402,603,0.0572118,6
539,589,0.0572198,4
157,161,0.0574549,2
34,573,0.0577568,5
117,169,0.0591656,2
209,585,0.0593221,4
436,468,0.0594996,2
192,227,0.059666,2
293,588,0.0597579,3
516,599,0.0603974,5
42,87,0.060573,2
484,614,0.0608674,6
210,233,0.0611342,2
399,442,0.0613524,2
60,78,0.0613732,2
112,529,0.0614363,3
333,549,0.0614439,3
107,109,0.0616904,2
543,608,0.0618858,7
520,606,0.0619004,6
415,478,0.0622776,2
110,159,0.0627625,2
193,245,0.0631073,2
38,49,0.0632373,2
179,557,0.0636565,3
473,567,0.06408,3
324,346,0.0642234,2
120,143,0.0642237,2
133,172,0.0644594,2
229,541,0.0647413,3
432,616,0.0647558,7
340,384,0.0648672,2
459,630,0.0651036,4
99,131,0.0652106,2
542,553,0.0655249,4
454,483,0.0660383,2
0,86,0.0663467,2
80,615,0.0663472,3
7,33,0.0664237,2
275,578,0.0664893,3
224,612,0.066742,3
127,632,0.066841,3
105,546,0.0670595,3
394,455,0.0673839,2
243,286,0.0676904,2
168,537,0.0682795,3
5,556,0.0682915,3
48,70,0.0684616,2
609,650,0.0685991,5
204,617,0.0692688,3
439,480,0.0693762,2
96,176,0.0695099,2
596,604,0.0696402,4
240,613,0.0697383,4
13,65,0.0699444,2
56,85,0.0700578,2
531,562,0.0707144,5
313,375,0.0709603,2
496,595,0.0715992,4
108,656,0.0716093,3
577,623,0.0716743,9
273,654,0.0723795,4
16,545,0.0728116,3
197,610,0.0731888,5
350,502,0.073317,3
20,93,0.0735969,2
338,560,0.0740351,5
364,563,0.0748985,3
406,443,0.0751859,2
261,645,0.0751912,4
517,566,0.0753807,5
296,674,0.0754339,5
83,643,0.0759503,3
231,649,0.0760879,3
132,173,0.0763264,2
403,456,0.0763848,2
299,310,0.0765875,2
416,434,0.0767817,2
342,671,0.076836,6
657,676,0.0772111,9
622,624,0.0775704,8
230,634,0.077659,4
55,58,0.0776943,2
345,669,0.0779701,4
305,319,0.0781612,2
401,419,0.0784683,2
202,658,0.0788532,5
325,683,0.0793558,7
298,662,0.080132,3
3,37,0.0802282,2
25,628,0.0804724,3
629,664,0.0806743,6
113,142,0.0808696,2
576,682,0.0811629,4
114,582,0.0812082,5
9,31,0.0815085,2
276,678,0.0815339,4
102,626,0.081823,3
373,636,0.0818322,3
122,653,0.082056,6
485,698,0.0821277,5
153,177,0.082356,2
332,631,0.0831311,3
348,693,0.0831574,4
165,638,0.0835588,3
119,591,0.0836056,3
341,356,0.0845605,2
75,594,0.0849774,3
661,701,0.0851204,9
228,627,0.0852618,3
666,713,0.085321,13
504,618,0.0854738,4
667,712,0.0855249,6
471,490,0.0857372,2
620,706,0.0858912,5
583,715,0.0866101,17
565,686,0.086896,6
685,699,0.0870551,13
697,704,0.087112,8
126,191,0.0872603,2
369,506,0.0876256,3
660,687,0.0882008,4
353,708,0.0882328,5
601,692,0.0883041,9
579,688,0.0884926,8
414,559,0.090155,3
262,274,0.0903058,2
368,728,0.0904703,10
121,125,0.0904913,2
312,510,0.0908599,3
278,288,0.0910172,2
407,730,0.0912174,4
431,551,0.091551,4
586,714,0.0923912,6
380,555,0.0925364,3
703,725,0.0929562,6
644,720,0.0930839,20
4,677,0.0931729,4
721,738,0.093421,12
684,741,0.0938941,29
598,668,0.0941633,10
530,695,0.0941962,5
395,705,0.0943489,6
619,746,0.0943893,7
418,430,0.0956114,2
651,742,0.0956299,7
635,663,0.0957945,11
700,717,0.0958011,8
731,744,0.0961143,31
363,621,0.0961725,4
486,540,0.0962672,3
57,642,0.0973367,4
94,182,0.09832,2
214,753,0.0989434,32
747,751,0.0994079,17
709,723,0.0998798,11
371,734,0.0999642,4
587,602,0.100011,4
450,680,0.100525,3
111,696,0.100562,7
216,743,0.100744,13
722,760,0.101093,24
675,766,0.101439,29
605,625,0.101574,8
97,646,0.102196,4
421,655,0.10225,3
250,758,0.103385,33
387,761,0.103598,5
2,670,0.103744,3
477,548,0.104027,3
757,767,0.104033,31
521,569,0.104135,4
398,462,0.10441,2
733,775,0.104764,33
409,544,0.104872,3
137,186,0.105242,2
736,759,0.105391,21
750,776,0.105575,11
26,665,0.105576,10
207,771,0.105611,34
533,764,0.106054,9
597,769,0.10657,6
47,547,0.106648,3
590,768,0.107172,10
575,584,0.107585,5
318,772,0.108215,6
383,732,0.108583,11
633,778,0.108597,35
495,648,0.109099,3
752,783,0.109213,18
637,716,0.109593,8
311,366,0.109944,2
718,788,0.109955,12
92,794,0.110087,19
189,792,0.110435,36
755,797,0.110629,15
535,748,0.110674,10
235,263,0.110917,2
326,791,0.111165,12
198,289,0.111299,2
205,735,0.111645,3
786,799,0.111719,42
707,754,0.111728,7
246,805,0.111736,4
781,795,0.111833,29
135,647,0.113203,4
719,806,0.113364,47
513,639,0.113921,6
782,798,0.114327,30
729,803,0.114363,20
35,652,0.115463,3
36,787,0.11613,4
124,139,0.116555,2
23,813,0.117351,31
800,809,0.117987,44
640,737,0.118581,6
335,370,0.118684,2
452,498,0.118952,2
802,808,0.118983,6
689,821,0.119175,4
765,784,0.11945,47
691,823,0.120001,11
223,277,0.120274,2
825,826,0.121218,58
711,727,0.122859,7
773,815,0.124768,6
61,756,0.125106,5
351,829,0.125115,8
785,811,0.125567,56
343,824,0.126003,5
10,18,0.126201,2
412,763,0.126214,4
507,672,0.126625,5
470,819,0.127852,45
187,523,0.127868,3
410,770,0.128545,4
838,840,0.129342,49
810,833,0.129844,60
673,841,0.130769,51
580,818,0.132248,33
832,837,0.132287,13
445,571,0.132372,4
499,843,0.133034,52
219,290,0.133149,2
444,449,0.133884,2
226,266,0.1339,2
123,842,0.133987,61
146,164,0.135076,2
267,848,0.135227,3
438,793,0.135473,4
641,801,0.135557,12
435,458,0.136442,2
790,814,0.136529,26
845,857,0.136849,39
820,847,0.137151,58
816,844,0.137328,37
593,796,0.13784,5
745,828,0.138161,68
76,831,0.138187,6
148,780,0.139244,3
830,835,0.139268,8
702,851,0.139274,64
185,866,0.139665,65
175,867,0.139964,66
817,868,0.140429,68
659,860,0.140914,39
804,862,0.141024,70
726,865,0.141973,12
307,385,0.142142,2
24,870,0.142609,40
29,874,0.143112,41
44,872,0.144048,13
476,859,0.14537,59
437,494,0.146178,2
762,875,0.146564,45
807,834,0.147513,12
201,871,0.148095,71
574,858,0.148228,41
690,849,0.148685,4
846,877,0.148727,63
789,882,0.148775,46
740,880,0.14931,18
864,869,0.150321,71
856,884,0.150693,65
853,881,0.152401,74
236,264,0.152459,2
850,889,0.153842,76
22,879,0.154039,46
248,260,0.154227,2
855,892,0.155236,58
392,885,0.155904,47
774,888,0.156094,68
554,739,0.156459,5
886,895,0.159206,65
854,896,0.160633,72
491,899,0.161033,73
314,339,0.161398,2
357,898,0.162527,66
45,894,0.162627,59
878,900,0.163345,75
897,901,0.163488,7
448,883,0.165183,5
32,903,0.165571,60
225,891,0.166749,77
349,902,0.166777,67
413,904,0.16765,76
255,908,0.172565,78
328,909,0.17285,68
323,861,0.173872,6
905,912,0.175528,75
827,911,0.175783,80
839,887,0.178963,74
694,907,0.179777,62
249,915,0.180617,81
906,910,0.182307,81
184,916,0.182766,75
67,917,0.183773,63
876,921,0.183908,76
271,281,0.183918,2
836,919,0.184104,85
779,924,0.185203,88
256,918,0.186809,82
43,922,0.192902,77
923,926,0.193285,84
536,927,0.193294,79
873,913,0.193969,8
501,930,0.195123,10
710,920,0.197221,78
812,928,0.200172,90
11,929,0.201344,80
863,934,0.202309,86
50,935,0.203817,87
115,932,0.204625,79
493,925,0.204897,89
503,933,0.205833,92
724,937,0.206423,81
607,940,0.207262,83
538,914,0.209609,77
221,939,0.20979,93
158,941,0.218681,84
931,942,0.222003,87
150,152,0.22338,2
611,938,0.22353,91
103,944,0.223666,85
822,947,0.226647,93
253,943,0.228407,94
852,948,0.229003,87
174,951,0.230652,88
163,952,0.231478,89
322,945,0.232781,88
749,949,0.235536,95
203,950,0.236376,95
681,954,0.236866,90
90,936,0.238073,88
251,269,0.238618,2
447,561,0.251001,3
81,958,0.2515,89
95,953,0.255695,90
890,956,0.257402,97
77,961,0.260478,90
946,962,0.261356,92
19,63,0.264758,2
420,955,0.266758,96
280,963,0.273582,98
441,967,0.274105,97
211,968,0.274602,99
893,970,0.276181,101
964,966,0.289498,92
297,957,0.293134,91
423,969,0.299661,98
144,965,0.302045,93
960,974,0.302238,101
600,973,0.303165,93
104,679,0.306149,3
422,976,0.318049,102
959,971,0.321878,103
74,972,0.323271,93
391,977,0.327968,94
777,979,0.336293,104
451,983,0.338539,105
975,978,0.373847,96
241,980,0.388493,104
425,984,0.397655,106
82,981,0.423007,94
334,982,0.425367,95
309,989,0.429744,96
100,985,0.448293,97
272,986,0.455566,105
378,990,0.529222,97
149,991,0.545993,98
993,994,0.574333,195
992,995,2.78023,300
988,996,4.18557,394
987,997,4.55051,500
