cl1,cl2,dist,new_size
8,22,0.0166755,2
53,57,0.0192016,2
68,69,0.0195285,2
64,74,0.0241911,2
27,38,0.0268812,2
3,14,0.0335925,2
105,15,0.0364313,3
45,59,0.0424308,2
87,96,0.0645053,2
2,94,0.0701593,2
6,109,0.0780194,3
26,35,0.0833231,2
65,71,0.0841324,2
13,23,0.0857828,2
79,81,0.0864421,2
66,73,0.0890464,2
31,33,0.090108,2
12,19,0.0907165,2
1,108,0.0926836,3
116,36,0.0979436,3
100,18,0.101766,3
106,117,0.106277,5
84,92,0.108334,2
67,70,0.108623,2
10,20,0.114199,2
9,122,0.118008,3
125,83,0.123827,4
126,86,0.125253,5
75,77,0.126857,2
16,120,0.128908,4
112,123,0.131575,4
43,48,0.141593,2
110,121,0.154946,8
107,56,0.155917,3
50,58,0.15637,2
127,21,0.168523,6
135,98,0.171273,7
129,124,0.174728,6
118,136,0.178742,10
138,89,0.187073,11
32,37,0.190935,2
63,82,0.192292,2
133,134,0.193707,5
30,41,0.200262,2
137,139,0.206141,17
130,72,0.206555,5
55,101,0.212263,3
113,24,0.212699,3
51,60,0.216193,2
131,49,0.217885,3
44,142,0.218533,6
132,95,0.219001,9
102,145,0.222332,7
151,144,0.225769,26
0,153,0.228294,27
88,93,0.231323,2
103,80,0.23341,3
154,147,0.236083,30
52,148,0.238038,3
149,150,0.239461,9
4,157,0.247398,31
155,160,0.253079,33
152,115,0.253888,9
25,42,0.257474,2
162,156,0.265236,12
111,29,0.265568,3
164,128,0.267318,14
165,143,0.273261,5
166,78,0.281268,15
46,159,0.285667,10
104,140,0.295571,4
161,99,0.29773,34
163,119,0.299833,5
40,172,0.302765,6
62,168,0.303048,16
5,7,0.305321,2
174,114,0.305503,18
171,90,0.306258,35
173,167,0.323005,11
178,39,0.325805,12
177,91,0.328122,36
169,158,0.32852,13
176,141,0.342224,20
28,179,0.342453,13
170,183,0.366859,17
180,97,0.37907,37
185,11,0.386505,38
175,186,0.399201,40
54,181,0.414797,14
188,146,0.427369,17
47,189,0.467553,18
187,17,0.478632,41
34,184,0.574294,18
192,182,0.582603,38
61,193,0.726858,39
85,191,0.827979,42
194,76,0.84766,40
190,196,1.57178,58
197,195,1.60352,100
